,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,y
1122,40-50,housemaid,married,basic.4y,unknown,no,no,cellular,jul,fri,2,0,no
1123,60+,housemaid,divorced,basic.4y,unknown,yes,no,telephone,oct,fri,2,0,no
1124,20-30,technician,single,basic.9y,no,no,no,cellular,may,thu,1,0,no
1125,30-40,management,single,university.degree,no,yes,no,cellular,may,thu,2,0,no
1126,30-40,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,1,0,no
1127,20-30,technician,single,professional.course,no,yes,yes,cellular,nov,fri,1,0,no
1128,40-50,admin.,single,university.degree,no,yes,yes,cellular,jul,tue,7,0,no
1129,20-30,blue-collar,divorced,high.school,no,no,no,cellular,may,fri,1,0,yes
1130,50-60,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,3,0,no
1131,20-30,management,single,university.degree,no,yes,no,cellular,nov,mon,5,0,no
1132,20-30,admin.,married,professional.course,no,yes,no,cellular,may,thu,1,0,no
1133,50-60,management,married,basic.4y,unknown,yes,no,cellular,may,fri,5,1,no
1134,30-40,technician,single,university.degree,no,yes,no,cellular,aug,wed,5,0,no
1135,30-40,services,married,high.school,no,yes,no,telephone,may,tue,1,0,no
1136,30-40,blue-collar,single,high.school,no,unknown,unknown,cellular,nov,wed,2,0,no
1137,50-60,retired,married,basic.9y,no,no,no,cellular,jul,mon,4,0,no
1138,20-30,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,0,no
1139,30-40,admin.,married,high.school,no,no,yes,telephone,may,thu,1,0,no
1140,30-40,admin.,married,high.school,unknown,no,no,telephone,jun,tue,5,0,no
1141,50-60,admin.,married,professional.course,no,yes,yes,cellular,aug,tue,1,0,no
1142,30-40,housemaid,single,university.degree,unknown,yes,no,cellular,aug,wed,3,0,no
1143,30-40,admin.,single,high.school,no,no,no,cellular,apr,fri,3,0,no
1144,50-60,admin.,married,high.school,no,no,no,telephone,jun,mon,4,0,no
1145,30-40,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,3,0,no
1146,20-30,self-employed,married,professional.course,no,no,no,cellular,may,tue,2,1,no
1147,20-30,admin.,married,high.school,no,no,no,cellular,jul,thu,7,0,no
1148,30-40,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,2,1,no
1149,40-50,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,wed,1,0,no
1150,40-50,entrepreneur,married,basic.4y,no,yes,no,telephone,jul,fri,2,0,no
1151,20-30,admin.,single,university.degree,no,yes,no,cellular,jun,wed,1,0,no
1152,30-40,admin.,married,high.school,unknown,yes,no,cellular,aug,tue,1,0,no
1153,30-40,unemployed,single,unknown,no,no,no,cellular,jul,tue,6,0,no
1154,30-40,services,married,high.school,no,unknown,unknown,cellular,may,fri,1,1,no
1155,50-60,retired,married,basic.4y,no,yes,yes,cellular,aug,thu,1,0,no
1156,20-30,services,married,basic.9y,no,yes,no,telephone,may,wed,3,0,no
1157,30-40,admin.,married,high.school,no,no,no,telephone,may,tue,1,0,no
1158,40-50,admin.,single,unknown,unknown,yes,no,cellular,apr,fri,2,0,no
1159,50-60,technician,married,basic.9y,unknown,no,no,telephone,jun,mon,1,0,no
1160,30-40,entrepreneur,married,professional.course,no,yes,no,cellular,nov,thu,2,0,no
1161,40-50,services,married,basic.6y,no,no,no,cellular,jul,wed,6,0,no
1162,50-60,admin.,married,university.degree,no,yes,no,cellular,jul,fri,5,0,no
1163,60+,technician,married,unknown,no,yes,no,cellular,aug,tue,1,0,no
1164,40-50,self-employed,married,basic.9y,unknown,no,no,cellular,may,thu,1,0,no
1165,40-50,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,3,0,no
1166,40-50,unemployed,married,university.degree,unknown,no,no,telephone,jun,mon,1,0,no
1167,30-40,admin.,married,university.degree,no,yes,yes,cellular,nov,thu,1,0,no
1168,20-30,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,1,0,no
1169,20-30,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,2,0,no
1170,20-30,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,1,0,no
1171,30-40,blue-collar,divorced,unknown,no,no,no,telephone,jun,fri,1,0,no
1172,20-30,services,married,high.school,unknown,yes,no,cellular,nov,thu,1,0,no
1173,20-30,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,9,1,no
1174,50-60,management,married,university.degree,no,no,no,cellular,jul,tue,2,0,no
1175,30-40,blue-collar,single,basic.9y,no,yes,yes,telephone,jun,thu,3,0,yes
1176,30-40,admin.,married,high.school,unknown,yes,no,cellular,jul,tue,4,0,no
1177,40-50,services,married,unknown,no,no,no,telephone,may,wed,2,0,no
1178,40-50,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,1,0,no
1179,40-50,services,married,basic.9y,no,no,no,telephone,may,tue,1,0,no
1180,50-60,entrepreneur,divorced,unknown,no,no,yes,cellular,apr,thu,2,1,no
1181,30-40,blue-collar,married,basic.9y,no,unknown,unknown,telephone,apr,fri,3,0,no
1182,30-40,admin.,single,university.degree,no,no,no,telephone,may,tue,1,0,no
1183,30-40,management,single,high.school,no,yes,yes,cellular,nov,wed,2,1,no
1184,30-40,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,3,0,no
1185,50-60,admin.,married,unknown,no,yes,yes,cellular,nov,thu,3,0,no
1186,30-40,self-employed,married,university.degree,no,no,no,cellular,aug,tue,2,0,no
1187,40-50,technician,married,professional.course,no,yes,no,telephone,may,tue,1,0,no
1188,50-60,unemployed,married,basic.4y,unknown,yes,no,cellular,jul,thu,9,0,yes
1189,50-60,technician,married,university.degree,no,unknown,unknown,cellular,apr,thu,2,2,yes
1190,50-60,unemployed,married,professional.course,no,no,no,cellular,sep,fri,1,2,no
1191,30-40,entrepreneur,married,basic.9y,unknown,yes,no,telephone,jul,tue,1,0,no
1192,30-40,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,3,0,no
1193,40-50,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,5,0,no
1194,20-30,admin.,married,university.degree,no,yes,no,cellular,aug,mon,2,0,no
1195,30-40,services,married,high.school,unknown,no,no,cellular,nov,thu,6,0,no
1196,50-60,technician,married,unknown,no,no,no,telephone,jun,fri,2,0,no
1197,30-40,entrepreneur,divorced,high.school,no,yes,no,telephone,may,tue,1,0,no
1198,30-40,management,married,high.school,no,yes,no,cellular,nov,wed,3,0,no
1199,30-40,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,7,0,no
1200,20-30,housemaid,single,basic.4y,no,no,yes,cellular,may,thu,6,0,no
1201,20-30,services,single,high.school,unknown,yes,yes,telephone,jul,fri,3,0,no
1202,50-60,management,married,university.degree,no,no,no,cellular,aug,mon,6,0,no
1203,40-50,services,divorced,basic.4y,no,yes,no,telephone,jun,fri,6,0,no
1204,30-40,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,fri,5,0,no
1205,30-40,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,thu,2,0,no
1206,50-60,retired,married,basic.4y,unknown,yes,no,telephone,may,fri,2,0,no
1207,40-50,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,2,0,no
1208,30-40,admin.,married,high.school,unknown,unknown,unknown,telephone,may,wed,1,0,no
1209,40-50,admin.,divorced,high.school,no,no,no,cellular,jul,mon,1,0,no
1210,20-30,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,1,0,no
1211,20-30,blue-collar,single,basic.9y,no,no,yes,telephone,jun,thu,2,0,no
1212,30-40,admin.,single,high.school,no,no,no,cellular,jul,tue,1,0,no
1213,40-50,services,divorced,high.school,no,no,no,cellular,may,mon,3,0,no
1214,20-30,entrepreneur,divorced,basic.6y,no,no,yes,cellular,may,thu,1,1,no
1215,60+,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,2,0,no
1216,40-50,services,divorced,high.school,unknown,no,no,telephone,may,mon,12,0,no
1217,20-30,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,6,0,no
1218,40-50,technician,single,basic.9y,no,yes,no,telephone,jun,fri,2,0,no
1219,40-50,retired,married,basic.4y,unknown,yes,yes,telephone,jul,mon,17,0,no
1220,50-60,unemployed,divorced,university.degree,unknown,yes,no,telephone,may,fri,1,0,no
1221,40-50,technician,single,high.school,unknown,yes,no,telephone,may,wed,1,0,no
1222,20-30,technician,single,university.degree,no,yes,yes,cellular,jul,wed,1,0,no
1223,50-60,housemaid,divorced,basic.4y,unknown,yes,no,telephone,jun,tue,5,0,no
1224,30-40,technician,married,high.school,no,unknown,unknown,cellular,aug,fri,2,0,no
1225,30-40,services,single,high.school,unknown,no,no,telephone,may,thu,1,0,no
1226,40-50,unemployed,married,high.school,no,yes,no,telephone,may,mon,1,0,no
1227,20-30,admin.,married,university.degree,no,yes,no,cellular,may,fri,2,1,no
1228,30-40,admin.,married,university.degree,no,no,no,telephone,jun,tue,9,0,no
1229,30-40,technician,single,university.degree,no,yes,no,telephone,jul,thu,2,0,no
1230,50-60,admin.,divorced,high.school,unknown,no,yes,cellular,jul,mon,3,0,yes
1231,30-40,technician,married,high.school,no,unknown,unknown,cellular,aug,tue,1,0,no
1232,40-50,technician,married,professional.course,no,yes,no,cellular,jul,fri,1,0,no
1233,20-30,admin.,married,high.school,no,unknown,unknown,cellular,jul,tue,3,0,no
1234,30-40,technician,married,high.school,no,yes,no,cellular,may,tue,4,1,no
1235,30-40,blue-collar,married,basic.6y,no,unknown,unknown,cellular,oct,fri,1,0,no
1236,50-60,services,married,basic.9y,no,yes,no,telephone,jun,fri,3,0,no
1237,30-40,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,fri,1,0,no
1238,50-60,technician,divorced,basic.9y,no,yes,no,cellular,jul,wed,1,0,no
1239,40-50,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,2,0,no
1240,30-40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,0,no
1241,20-30,management,single,university.degree,no,no,no,telephone,jun,thu,5,0,yes
1242,30-40,admin.,married,university.degree,no,yes,no,telephone,may,thu,4,0,no
1243,20-30,services,single,high.school,no,yes,no,telephone,may,tue,1,0,no
1244,30-40,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,8,0,no
1245,40-50,entrepreneur,married,university.degree,no,yes,no,cellular,nov,thu,3,0,no
1246,40-50,unemployed,married,basic.9y,no,yes,no,cellular,apr,mon,1,0,no
1247,40-50,self-employed,married,professional.course,no,no,no,cellular,jul,thu,7,0,no
1248,30-40,blue-collar,single,high.school,no,no,yes,cellular,may,wed,3,0,no
1249,50-60,self-employed,married,university.degree,no,no,no,cellular,apr,mon,3,1,no
1250,40-50,admin.,married,high.school,no,yes,no,cellular,may,tue,1,0,no
1251,30-40,technician,married,professional.course,unknown,no,no,telephone,may,mon,2,0,no
1252,30-40,admin.,single,university.degree,no,no,no,telephone,may,mon,5,0,no
1253,40-50,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,8,0,no
1254,50-60,retired,married,basic.4y,unknown,unknown,unknown,cellular,jul,thu,4,0,no
1255,50-60,technician,married,university.degree,no,no,no,telephone,jun,tue,1,0,no
1256,30-40,self-employed,single,university.degree,no,no,no,telephone,may,thu,1,0,no
1257,60+,retired,married,basic.4y,no,yes,yes,cellular,oct,tue,1,1,no
1258,20-30,services,single,basic.4y,no,no,no,telephone,may,wed,1,0,no
1259,20-30,admin.,single,university.degree,no,no,no,cellular,nov,fri,2,0,yes
1260,60+,retired,married,high.school,no,yes,no,cellular,may,mon,2,2,no
1261,20-30,admin.,divorced,university.degree,no,yes,no,cellular,nov,wed,1,0,no
1262,50-60,blue-collar,married,basic.6y,no,yes,no,cellular,apr,wed,2,0,no
1263,30-40,management,divorced,university.degree,no,unknown,unknown,cellular,aug,mon,3,0,no
1264,20-30,student,single,unknown,no,yes,no,cellular,nov,wed,2,0,no
1265,30-40,services,married,high.school,no,no,no,telephone,jun,fri,14,0,no
1266,40-50,management,married,university.degree,no,yes,no,cellular,aug,thu,1,0,no
1267,40-50,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,thu,5,0,no
1268,50-60,entrepreneur,married,university.degree,no,no,no,telephone,may,wed,1,0,no
1269,50-60,retired,married,university.degree,no,yes,no,cellular,aug,wed,1,1,no
1270,30-40,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,2,0,no
1271,30-40,admin.,married,university.degree,no,no,no,telephone,may,wed,3,0,no
1272,30-40,admin.,single,high.school,no,no,no,cellular,jul,thu,2,3,yes
1273,30-40,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,0,no
1274,30-40,services,married,high.school,no,no,no,telephone,may,tue,2,0,no
1275,-20,student,single,high.school,no,no,no,cellular,nov,wed,2,0,no
1276,50-60,blue-collar,married,professional.course,unknown,yes,no,telephone,may,fri,1,0,no
1277,20-30,student,single,professional.course,no,no,no,telephone,nov,thu,1,0,no
1278,30-40,admin.,married,high.school,no,no,no,cellular,jul,fri,2,0,no
1279,20-30,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,1,0,no
1280,30-40,management,married,university.degree,no,no,no,cellular,aug,mon,1,0,no
1281,50-60,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,thu,3,0,no
1282,30-40,unknown,married,basic.9y,no,no,no,telephone,may,thu,2,0,no
1283,50-60,retired,divorced,basic.4y,unknown,no,no,cellular,may,wed,4,1,yes
1284,40-50,self-employed,married,high.school,no,no,no,telephone,may,tue,1,0,no
1285,40-50,self-employed,divorced,university.degree,no,no,no,cellular,nov,thu,4,0,no
1286,30-40,management,married,university.degree,no,yes,no,cellular,may,fri,1,0,no
1287,30-40,services,single,high.school,no,no,no,cellular,may,wed,1,0,no
1288,50-60,services,single,high.school,unknown,no,no,telephone,jun,mon,3,0,no
1289,50-60,retired,unknown,university.degree,unknown,no,no,telephone,may,tue,1,0,no
1290,50-60,technician,married,high.school,no,no,no,cellular,apr,mon,3,2,no
1291,40-50,management,married,university.degree,unknown,yes,no,cellular,aug,thu,5,0,no
1292,30-40,technician,divorced,professional.course,no,yes,yes,cellular,aug,mon,1,0,no
1293,20-30,admin.,single,basic.4y,no,yes,yes,telephone,jun,tue,6,0,no
1294,20-30,management,married,university.degree,no,no,no,cellular,apr,mon,1,0,no
1295,20-30,technician,single,high.school,no,yes,no,cellular,aug,thu,1,0,no
1296,40-50,self-employed,married,high.school,unknown,yes,no,cellular,nov,thu,3,0,no
1297,50-60,unemployed,married,university.degree,no,unknown,unknown,cellular,nov,mon,1,0,no
1298,30-40,management,married,university.degree,no,unknown,unknown,cellular,sep,wed,1,4,yes
1299,20-30,management,single,university.degree,no,yes,no,cellular,aug,tue,2,0,no
1300,40-50,services,married,professional.course,no,unknown,unknown,cellular,aug,fri,3,0,no
1301,30-40,services,single,basic.9y,no,no,no,cellular,jul,fri,5,0,no
1302,30-40,blue-collar,married,high.school,unknown,yes,no,cellular,mar,tue,1,0,no
1303,30-40,admin.,married,university.degree,no,yes,no,cellular,aug,tue,11,0,no
1304,20-30,blue-collar,married,basic.6y,no,no,yes,telephone,may,wed,3,0,no
1305,30-40,admin.,married,high.school,no,yes,yes,telephone,apr,mon,1,2,no
1306,30-40,technician,married,professional.course,no,unknown,unknown,cellular,may,thu,3,0,no
1307,30-40,blue-collar,married,high.school,no,yes,no,cellular,dec,thu,1,0,no
1308,50-60,management,married,university.degree,no,no,no,telephone,jun,wed,17,0,no
1309,30-40,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,1,0,no
1310,40-50,technician,married,university.degree,no,yes,yes,cellular,sep,wed,2,0,no
1311,50-60,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,6,0,no
1312,50-60,management,married,university.degree,no,no,no,cellular,aug,thu,4,0,no
1313,50-60,blue-collar,married,high.school,no,no,no,cellular,may,tue,1,0,no
1314,60+,retired,married,high.school,no,no,no,cellular,sep,mon,1,0,yes
1315,50-60,retired,married,university.degree,no,yes,yes,telephone,nov,mon,3,0,no
1316,50-60,technician,married,professional.course,no,no,no,telephone,may,tue,1,0,no
1317,30-40,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,0,no
1318,40-50,admin.,married,high.school,no,yes,no,telephone,may,thu,1,0,no
1319,30-40,technician,single,professional.course,no,no,no,cellular,aug,mon,2,0,no
1320,50-60,admin.,single,university.degree,no,no,no,telephone,may,mon,3,0,yes
1321,40-50,technician,married,university.degree,no,no,no,cellular,jul,thu,3,0,no
1322,30-40,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,1,0,no
1323,30-40,admin.,married,university.degree,no,no,no,cellular,may,wed,1,0,no
1324,30-40,services,married,high.school,unknown,yes,no,telephone,may,mon,3,0,no
1325,30-40,self-employed,single,university.degree,no,no,yes,cellular,jun,wed,4,0,no
1326,40-50,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,1,0,no
1327,30-40,technician,single,high.school,no,no,no,cellular,aug,fri,1,0,no
1328,20-30,unemployed,married,high.school,no,yes,no,telephone,jun,fri,13,0,no
1329,50-60,unknown,married,unknown,unknown,yes,no,telephone,may,mon,1,0,no
1330,40-50,services,married,high.school,unknown,yes,no,cellular,apr,mon,1,1,no
1331,40-50,admin.,divorced,university.degree,no,yes,yes,cellular,nov,wed,2,1,no
1332,40-50,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,3,2,no
1333,50-60,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,2,0,no
1334,30-40,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,1,0,no
1335,50-60,services,married,unknown,no,no,no,telephone,may,tue,1,0,no
1336,50-60,services,married,high.school,no,no,no,cellular,aug,fri,5,0,no
1337,20-30,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,0,no
1338,30-40,blue-collar,married,basic.6y,unknown,no,yes,cellular,jul,thu,1,0,no
1339,40-50,services,married,high.school,unknown,yes,no,cellular,nov,thu,2,0,no
1340,30-40,admin.,married,university.degree,no,yes,no,cellular,aug,wed,4,0,no
1341,30-40,services,married,high.school,no,no,no,telephone,may,tue,1,0,no
1342,20-30,management,single,university.degree,no,yes,yes,telephone,may,mon,3,0,no
1343,40-50,management,divorced,high.school,no,yes,no,cellular,nov,mon,2,0,no
1344,40-50,services,divorced,basic.9y,no,yes,no,telephone,may,wed,3,0,no
1345,20-30,admin.,married,university.degree,no,yes,no,telephone,may,fri,2,0,no
1346,20-30,services,married,high.school,no,unknown,unknown,cellular,jul,thu,4,0,no
1347,30-40,admin.,single,high.school,no,yes,no,cellular,nov,tue,1,0,no
1348,40-50,blue-collar,married,basic.6y,no,yes,no,telephone,sep,thu,1,0,no
1349,20-30,blue-collar,married,high.school,unknown,yes,no,cellular,jul,tue,4,0,no
1350,40-50,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,1,0,no
1351,30-40,unemployed,married,professional.course,no,yes,no,telephone,nov,tue,1,0,yes
1352,20-30,student,single,high.school,no,no,no,cellular,jul,tue,1,1,no
1353,30-40,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,0,no
1354,30-40,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,1,0,no
1355,50-60,management,divorced,university.degree,no,yes,no,telephone,may,wed,1,0,no
1356,30-40,blue-collar,single,basic.6y,unknown,no,yes,cellular,may,wed,1,1,no
1357,30-40,admin.,single,high.school,no,yes,no,cellular,oct,mon,2,2,no
1358,30-40,admin.,married,high.school,no,no,no,cellular,nov,fri,2,0,no
1359,40-50,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,1,0,no
1360,30-40,blue-collar,single,basic.6y,no,no,no,cellular,may,mon,2,0,no
